,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
AC009803.1,0.0,0.0,0.0,1.1794206e-05,0.0,0.0,0.0,0.0,0.0,0.0
AC009387.1,1.5707901e-05,0.0,0.0,4.376562e-05,0.0,0.0,0.00024062207,0.0,0.0,0.0
LINC02463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED13L,0.0257492,0.07900512,0.025907958,0.02791136,0.07309723,0.11748163,0.03856504,0.022803172,0.09098765,0.040923525
AC012157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079384.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3B2,0.012986949,0.015689235,0.010798372,0.011678296,0.023334794,0.035753798,0.017380351,0.010457572,0.015222677,0.029378915
AC125603.4,5.9517923e-05,0.00014803954,0.00010950988,5.1636787e-05,0.00023633149,0.0,0.00030470244,0.0,0.0026700245,0.00014401149
AC125603.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC125603.2,0.0,0.0,0.0,1.1989152e-05,8.443883e-05,0.00031597313,0.0,0.0,0.0,0.00025597395
AC125603.1,0.0,0.0,0.0,0.0,0.00018235817,0.004338102,0.00018392032,0.0,0.0,0.0005414744
C12orf49,0.010153407,0.02264304,0.014211603,0.0048433887,0.011837075,0.059373725,0.016027227,0.0020793376,0.020159075,0.02291265
RNFT2,0.0009986669,0.0004113942,0.002051097,0.0010215725,0.0015700206,0.002732166,0.0013345963,0.0,0.0,0.002229672
AC083806.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRK,0.00016772468,0.00027814123,0.0029731647,0.00046084207,0.0001777025,0.00985931,0.0,0.001335399,0.0,0.00025699174
FBXW8,0.0033013162,0.007647798,0.0037893488,0.004620794,0.0041274796,0.0055482783,0.007467009,0.0,0.006703417,0.005631659
AC083806.2,0.0045561153,0.0031253628,0.0036484522,0.0023842081,0.005407425,0.006214091,0.007802438,0.0035830822,0.009411857,0.0020965794
AC127164.1,8.724418e-05,0.00050271244,4.5655856e-05,0.00035637006,0.00012364463,0.00023615503,0.0,0.0,0.0,0.00012777583
TESC,0.011183048,0.023529189,0.013768037,0.0029233438,0.030641027,0.062366024,0.033532158,0.01649442,0.0,0.016358178
TESC-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.00015144052,0.0,0.0,2.892547e-05
FBXO21,0.023439238,0.07456505,0.023890624,0.010314512,0.015479633,0.0887958,0.02351806,0.0071661365,0.05861859,0.0372345
NOS1,0.0009981544,0.0010226936,0.00089290104,0.00037443047,0.0007397557,0.0017322522,0.0018314826,0.0,0.0049817576,0.0005554503
AC073864.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KSR2,0.001463271,0.0,0.00011966461,0.00021675111,0.00023496473,0.0001299767,0.0002013936,0.0,0.0024530657,0.0013609626
AC084291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC5,0.0070663337,0.009505803,0.0059385956,0.0040125255,0.0057420055,0.012988917,0.008724727,0.0022325846,0.0031155138,0.018460577
AC131159.2,1.6846634e-05,0.00012940173,6.202125e-05,1.8463066e-05,0.0,0.00017378907,0.0,0.0,0.0,0.0
WSB2,0.007129051,0.027136266,0.0034080816,0.002397126,0.022565871,0.030500898,0.010448862,0.006571545,0.03553062,0.04278964
AC131159.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG10,0.0031142477,0.019304523,0.0028600108,0.0030584168,0.007651016,0.04218879,0.0045650294,0.0013862408,0.020859554,0.07390323
AC131238.1,0.00014484128,0.00033899318,6.2332096e-05,0.0,4.3383305e-05,0.00013235862,0.0,0.0,0.0,0.000490949
PEBP1,0.21603982,0.374349,0.17165488,0.17339815,0.21853071,0.24731019,0.25500485,0.22352177,0.8963075,0.6859607
TAOK3,0.072844446,0.0567169,0.07622034,0.025579602,0.13629022,0.0604711,0.101513214,0.09337537,0.042382635,0.10956322
AC026367.1,0.00017259634,0.0002758868,0.00014700797,0.00029402817,0.0,0.0,0.0003727058,0.0,0.0,0.00068771775
SUDS3,0.024655292,0.044212274,0.025939766,0.021122405,0.032665346,0.042561598,0.031391155,0.022469796,0.012330015,0.07032869
AC026367.3,0.00027370747,0.0015139646,0.00013599322,0.00011962111,0.0,0.0,0.00090061233,0.0,0.002358994,0.0001881221
AC026367.2,0.00028662384,0.0008322108,6.978738e-05,0.00021488196,0.0,0.000725944,0.00023796193,0.0012524552,0.0,7.584993e-05
LINC02460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087863.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM4,1.1208118e-05,0.00045465885,0.0,2.1023372e-05,5.7768644e-05,0.0,0.0,0.0,0.0,0.0
AC084361.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084880.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB8,0.000116374795,0.04264683,0.0,0.00014547755,0.0001702331,0.01737681,0.0,0.0,0.004716974,0.00010310124
AC084880.3,0.0,0.0,6.625194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084880.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00934,1.1230721e-05,0.0,0.0,1.4370066e-05,0.0,0.0,0.0,0.0,0.0,0.00010294117
CCDC60,1.7354694e-05,0.0003526014,0.0,0.0,8.918246e-05,0.0,0.0,0.0,0.0,0.0020086404
AC002070.1,9.531259e-05,0.0,7.242139e-05,0.0001541055,0.0007157622,0.013756507,0.00011981903,0.0072345654,0.0,0.00037755564
TMEM233,0.0009913908,0.0015386617,0.00043340013,0.0005034958,0.00079881324,0.044100575,0.0015601687,0.057569798,0.0,0.00022936599
PRKAB1,0.007162293,0.0072728987,0.00656821,0.0033890307,0.021074306,0.03293079,0.017593833,0.0021357809,0.008594978,0.027139533
CIT,0.0007484742,0.0013592447,0.00096107967,0.00045851065,0.002215613,0.033054795,0.0014431605,0.0017922521,0.029792389,0.007553689
AC002563.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICDL1,0.047624003,0.0014694553,0.0042588497,0.0027857716,0.0056572217,0.002432386,0.01052665,0.0012851753,0.0058416813,0.0046422123
RAB35,0.0136787025,0.018825812,0.0068852333,0.0065768184,0.020990908,0.03188056,0.012754868,0.0043366314,0.024412272,0.017693084
AC004812.2,0.006282967,0.008467534,0.0033462627,0.0017519593,0.005541095,0.011209145,0.00535816,0.0008672684,0.010618519,0.005794935
GCN1,0.0065289596,0.012930351,0.006022755,0.004839952,0.0070263497,0.014936447,0.0073684393,0.0015206747,0.011817746,0.015085349
RPLP0,0.9853396,0.92653805,1.2044147,0.7835904,0.9032772,0.7882181,0.9087927,0.3487213,0.48146823,1.0554285
PXN-AS1,0.006468589,0.005171025,0.0040253373,0.0064613414,0.0036412727,0.0049455767,0.006274356,0.0029732576,0.0031916825,0.011053559
PXN,0.013703337,0.018750623,0.0009854805,0.0022702997,0.01209317,0.108579025,0.019593488,0.010268042,0.03927759,0.041448228
AC004263.1,0.00024192769,0.00046268385,0.0,0.00017127879,0.0,0.0,0.00018762621,0.0,0.0,0.00057178887
SIRT4,0.00029417017,0.00093953754,0.00014991911,0.0007549133,0.0004840761,0.0015221047,0.0,0.0,0.005287699,0.0010747351
PLA2G1B,7.631348e-05,0.00021382631,0.0,0.0010299621,8.376274e-05,0.0,0.0,0.0,0.0,0.0026504092
MSI1,0.00010325372,0.0036919054,4.7901016e-05,0.00013584885,0.00014195403,0.0009813452,0.0004296664,0.0,0.0015612448,0.009988733
AC003982.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6A1,0.23637392,0.37695682,0.22380391,0.27982134,0.38203448,0.41306344,0.24720769,0.1714493,0.31799924,0.83868814
AL021546.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIAP1,0.02452157,0.03540608,0.03204602,0.014653817,0.03482678,0.04714034,0.03325713,0.018576367,0.037663106,0.051162276
GATC,0.011595095,0.023741027,0.012642198,0.00561386,0.015426238,0.026230076,0.013197019,0.004427684,0.023784986,0.030965867
SRSF9,0.05883036,0.13939743,0.065085955,0.1279787,0.14987928,0.16596328,0.07130959,0.06018505,0.1159697,0.19736186
DYNLL1,0.18721634,0.5516785,0.17010722,0.2782926,0.41432658,0.63173753,0.2169141,0.21999107,0.59570974,0.51847774
NRAV,0.00041400697,0.0057070334,0.0006844561,0.0021838287,0.001095882,0.0043516485,0.0,0.0,0.0,0.004967864
AC063943.1,5.2563693e-05,0.0,2.7699023e-05,1.3369248e-05,0.0,0.0,0.0,0.0,0.0,0.0
COQ5,0.016838554,0.026736759,0.018397141,0.0152194165,0.026079832,0.031320076,0.019747121,0.005755603,0.044305667,0.05543227
RNF10,0.042969957,0.071650915,0.033420663,0.028801328,0.047903612,0.07444459,0.04718865,0.021468956,0.05088446,0.063569315
POP5,0.049101647,0.05026668,0.045291923,0.054238025,0.053341124,0.054863904,0.058158245,0.03182261,0.0656771,0.073335975
AC125616.1,0.0001530588,0.00068160484,0.00030140448,0.0002733033,0.0001414209,0.001216998,0.0,0.0,0.0,0.00021165388
CABP1,0.00023329911,0.004896969,0.00013679295,0.00011047753,0.00033329477,0.028778467,0.0,0.0,0.004526412,0.00030864205
MLEC,0.031552095,0.09667471,0.018039735,0.077759854,0.0877861,0.17024451,0.06822889,0.020932917,0.07538247,0.26593137
AC069234.2,6.4153355e-05,0.0,0.0,1.4396282e-05,0.0,0.0,0.0,0.0,0.0,0.00016071492
AC069234.5,5.9086018e-05,0.0,0.0,4.2645275e-05,0.0,0.0,0.0,0.0,0.0,0.00023404967
AC069234.4,5.3595177e-05,0.0,0.0,0.0,0.00040319696,0.0,0.00045556625,0.0,0.0,2.250311e-05
UNC119B,0.003676545,0.01565007,0.0019466263,0.0023976965,0.0022234775,0.019561613,0.008036163,0.0014512574,0.00530529,0.007432905
AC069234.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADS,0.010130646,0.027574852,0.005250203,0.009904555,0.019099064,0.028665908,0.01397781,0.015198537,0.040183887,0.21963505
AC069234.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPL3,0.016631668,0.052160338,0.014455799,0.015579881,0.04129759,0.07230344,0.021522755,0.008008929,0.040220637,0.041200537
HNF1A,0.00063969387,0.0011708242,0.0003026444,0.00044515598,0.0013964712,0.0012332505,0.0017323738,0.0,0.0,0.014854117
C12orf43,0.012004975,0.021348929,0.010775801,0.0074671255,0.0126871485,0.024561733,0.016150884,0.007853597,0.020555452,0.016933672
OASL,0.0057028034,0.004661861,0.00092351023,0.004029707,0.013312874,0.0039897454,0.0039080605,0.0,0.0,0.027077962
P2RX7,0.00583588,0.0074278843,0.0032741467,0.0034823413,0.02252218,0.010072731,0.0075214193,0.0020229658,0.027924005,0.0013143023
AC069209.1,2.1111586e-05,0.0,0.0,2.7603888e-05,0.000931661,0.00030735612,0.000183507,0.0,0.0,0.0
P2RX4,0.020703755,0.026577622,0.009992555,0.021998778,0.04404265,0.01967663,0.028906882,0.01037383,0.021090195,0.051048048
CAMKK2,0.00598574,0.022715213,0.0025020754,0.0050757285,0.0152336685,0.023995157,0.0069756256,0.0037189533,0.037806474,0.020959875
ANAPC5,0.06622038,0.107154235,0.06939294,0.0699798,0.07093318,0.11544333,0.08140859,0.035946913,0.10869024,0.093620054
AC048337.1,1.5141214e-05,0.0,4.614412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF34,0.029187424,0.02415793,0.017133832,0.014913768,0.016485605,0.032883037,0.024478732,0.015821047,0.014429359,0.03515192
KDM2B,0.020035826,0.01432281,0.023468561,0.009001259,0.046990294,0.013877189,0.020017082,0.0052946885,0.019253395,0.010834708
AC145422.1,0.0003800291,0.0,5.0623148e-05,1.6159485e-05,0.0,0.0,0.0006128532,0.0,0.0,4.7921498e-05
ORAI1,0.03035271,0.012702915,0.03790989,0.008730305,0.024768747,0.07296965,0.023021994,0.006011226,0.049270783,0.018959183
MORN3,0.014380506,0.0016584632,0.0022588305,0.0010950322,0.002709377,0.0027037247,0.0035458345,0.0017489232,0.0021071758,0.00069937727
TMEM120B,0.016447539,0.009562974,0.012224374,0.010781208,0.015705826,0.007137897,0.024932114,0.004934422,0.023729187,0.022919724
RHOF,0.07079904,0.009943289,0.06330833,0.020056877,0.0629654,0.0055575008,0.06838988,0.01458522,0.015530275,0.060236905
LINC01089,0.017315442,0.024314797,0.010415212,0.008066875,0.00922514,0.019815926,0.008715348,0.011417203,0.019503353,0.015173981
AC084018.1,1.4682044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084018.2,0.002953273,0.00087076717,0.0005944865,0.00094112224,0.001114384,0.000450115,0.0016981699,0.0,0.0,0.001024543
SETD1B,0.0068805744,0.016312005,0.006303076,0.003192716,0.010633307,0.0153977405,0.004869766,0.0034452167,0.0074347714,0.008096361
HPD,2.650548e-05,0.0050369543,3.319871e-05,0.000101610436,0.00046258626,0.0,0.0,0.0,0.004668649,9.339055e-05
AC079360.1,1.7689916e-05,0.0,0.0,2.012194e-05,0.0,0.0,0.0,0.0,0.0,0.0
AC069503.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD9,0.01695862,0.04374577,0.012924411,0.017304987,0.020427769,0.029319322,0.020149276,0.008118964,0.026829798,0.045153044
AC069503.2,0.0005633267,0.0013216083,0.00012255026,0.00050986576,0.0009907549,0.0005793096,0.0015650147,0.0,0.0,0.0029216548
WDR66,0.0032257107,0.00807028,0.0052100513,0.0018720406,0.0039459825,0.0053884103,0.0049997256,0.0071190256,0.0066158203,0.0035069657
AC069503.1,9.271101e-06,0.0,0.00035135614,0.0,0.0011789019,0.0,0.0,0.0,0.0,7.005887e-05
BCL7A,0.0013869499,0.010217001,0.021009846,0.002181433,0.025378862,0.00729498,0.0021785798,0.008046291,0.009166984,0.010478927
MLXIP,0.0347372,0.13311969,0.03193995,0.029884329,0.050741397,0.11430613,0.040641584,0.008036833,0.14416403,0.13208793
LRRC43,0.00023467837,0.0,0.00013244164,3.5196812e-05,0.0005216891,0.000201133,0.0022256204,0.0,0.0,0.00017298343
IL31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT4,0.0004199076,0.0,0.00016369071,0.00022647498,0.00018657195,0.0004095718,0.0,0.0,0.0,0.00033991112
DIABLO,0.0048042214,0.0072354306,0.0039480873,0.0026787333,0.0038849376,0.0044217305,0.0060673943,0.0036271587,0.0049884524,0.00899721
AC048338.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS33A,0.010576251,0.012500761,0.007380328,0.004474085,0.0119717615,0.011421712,0.008952374,0.0009136287,0.015316137,0.01164376
CLIP1,0.04773455,0.07052296,0.03163972,0.026068313,0.055749655,0.08996491,0.045127653,0.030773178,0.060998127,0.046458893
CLIP1-AS1,2.8837852e-05,0.0,0.0,7.63111e-05,0.0,0.0,0.00025849513,0.0,0.0,6.2190935e-05
ZCCHC8,0.017524665,0.021960191,0.015036055,0.014294192,0.024077585,0.03206465,0.02616578,0.0066485517,0.022587063,0.02753895
AC127002.1,0.0004074198,0.0007413283,0.00029417782,0.0008743433,0.0017537702,0.0,0.0005537462,0.0,0.0,0.00051844097
RSRC2,0.22171101,0.16803962,0.1935486,0.08773145,0.16798912,0.19308579,0.24484837,0.11835629,0.15803514,0.19032846
KNTC1,0.0032288644,0.0021892816,0.0046231193,0.011050878,0.004801276,0.006322306,0.0035251104,0.0005371238,0.0062559918,0.0090006925
AC026333.4,0.00017613766,0.0,0.00014335726,0.0003485373,0.00017721216,0.0003865256,0.0,0.0,0.0,0.00050341233
AC026333.3,0.0,0.0,0.0,0.0,0.00017424616,0.0,0.0,0.0,0.0,0.0
HCAR2,4.166982e-05,0.0006789019,4.8550606e-05,0.00012816767,0.019583702,0.0,0.0,0.0,0.0,0.00013038206
HCAR3,3.1110263e-05,0.0,0.00013304221,2.99593e-05,0.0153366085,0.0,0.0,0.0,0.0,0.0
HCAR1,0.0006793798,0.0017383747,0.00088961,0.000231868,0.00059714436,0.0011419293,0.0018043143,0.0018780568,0.0044604302,0.0003550254
DENR,0.054843348,0.081726916,0.05072997,0.024265815,0.0588266,0.0877941,0.06304298,0.01955796,0.027987067,0.07746948
CCDC62,0.00032143106,0.0006512101,0.001407962,0.0002875163,0.0012950349,0.00017570573,0.00016122025,0.0,0.0,0.00067534344
HIP1R,0.008143908,0.0020310923,0.02206745,0.00870508,0.0018855764,0.028219946,0.018157369,0.009412247,0.004417865,0.060599625
VPS37B,0.11581571,0.026133258,0.17596464,0.11782883,0.049954727,0.083129674,0.20357893,0.07703715,0.030398322,0.08625016
AC027290.1,0.00018719552,0.0,0.0,0.000112249094,0.0,0.0,0.0005683327,0.0,0.0,0.00021912991
ABCB9,0.0036393742,0.0059525813,0.0035459627,0.10105697,0.0042025857,0.008811023,0.0055597653,0.0034599865,0.0032864762,0.005657458
OGFOD2,0.006745897,0.013177621,0.008407694,0.017462866,0.011893703,0.015917756,0.006518136,0.010276981,0.0062019685,0.023150586
ARL6IP4,0.18315616,0.27561557,0.20499271,0.21243587,0.24704078,0.30149657,0.20651177,0.1527709,0.25859395,0.39024898
PITPNM2,0.0009532961,0.0049592583,0.00066254544,0.00038858454,0.00051634054,0.017703451,0.0065199938,0.0010282954,0.0021071758,0.0032111963
PITPNM2-AS1,2.0687625e-05,0.0,0.00011244366,0.00031519096,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH9,0.04109739,0.023290647,0.013243314,0.021203127,0.019784078,0.023075867,0.046529878,0.0045619844,0.023969004,0.01854602
C12orf65,0.035679575,0.029791774,0.024331847,0.03340178,0.014551401,0.037965283,0.034048557,0.0033537543,0.04093303,0.027880965
AC068768.1,8.563382e-05,0.00039389683,6.592678e-05,0.00012998261,0.00010052363,0.0005832233,0.00021591222,0.0,0.0,0.0
CDK2AP1,5.9944978e-05,0.0017678444,0.00016522424,3.78588e-05,0.0028128368,0.0044560344,0.00011139195,0.0009320059,0.003214869,0.0021853722
AC068768.2,9.91876e-05,0.0,0.0,0.00021034846,7.66942e-05,0.0005832468,0.0,0.0,0.0,4.8016263e-05
SBNO1,0.03317505,0.052160844,0.036142804,0.010301511,0.040767614,0.059266627,0.05119383,0.021749737,0.055207163,0.039680228
AC137767.1,0.003643712,0.0068013845,0.0047853137,0.007120492,0.0055006403,0.0025802357,0.005126732,0.004033255,0.00288276,0.004560837
KMT5A,0.0057915375,0.013120804,0.0057837684,0.008421934,0.015224893,0.023900993,0.018060619,0.0078111077,0.0025918365,0.026412196
RILPL2,0.06971441,0.0340672,0.10735489,0.010461608,0.2532977,0.124607965,0.064269476,0.05469123,0.024689715,0.017720887
SNRNP35,0.019483276,0.034431845,0.020400375,0.014497306,0.021934446,0.04996216,0.020859435,0.0070139305,0.03803097,0.041755926
RILPL1,0.0012311628,0.012914436,0.00054814626,0.00049803103,0.0005897609,0.014606256,0.0007260421,0.005208538,0.004018219,0.00042665517
AC055713.1,0.0025113323,0.0055618137,0.0026362862,0.004680304,0.001989822,0.0041313064,0.002515542,0.0,0.004129889,0.0018462982
TMED2,0.13987322,0.23826407,0.10448518,0.26449704,0.16222298,0.19559304,0.20965031,0.09940865,0.24822743,0.28796542
