,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
PRPF6,7.925706e-05,8.717881e-05,6.9057576e-05,5.704236e-05,7.219581e-05,0.00010061224,0.00017417391,9.419943e-05,9.620106e-05,9.1366914e-05
C20orf204,1.7173224e-05,2.1504943e-06,1.073548e-06,2.525322e-06,1.2440497e-06,2.7890439e-05,6.8534304e-05,4.0423315e-06,1.2907648e-05,1.728438e-06
SOX18,3.3322542e-07,1.2245149e-06,1.0316319e-07,2.0026779e-07,4.4767793e-07,0.0001564012,2.6439116e-06,0.0,0.0,1.4981951e-07
TCEA2,1.5314214e-05,5.7625108e-05,2.6730208e-05,1.5868987e-05,1.9026436e-05,7.294223e-05,3.4087192e-05,5.765635e-05,8.50195e-05,8.451152e-06
AL355803.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS19,4.9208382e-05,1.5760796e-05,0.000154821,3.0898213e-05,0.00013430904,2.6307454e-05,6.42248e-05,1.3762506e-05,2.8951185e-06,2.9039572e-06
OPRL1,6.972486e-07,2.0483535e-06,2.1527342e-06,7.869282e-07,4.929755e-06,2.5661232e-06,1.2179622e-06,0.0,0.0,0.0
LKAAEAR1,6.672663e-07,1.5680687e-06,1.4157381e-06,5.1927304e-07,1.5952996e-06,9.95893e-07,5.37379e-07,1.190523e-06,0.0,0.0
NPBWR2,2.8016032e-08,0.0,2.431955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYT1,1.5025918e-07,9.085542e-07,9.5649334e-08,6.4649655e-08,0.0,5.764639e-07,2.7679985e-07,0.0,0.0,9.589498e-07
PCMTD2,3.3254546e-05,5.525227e-05,2.7930837e-05,2.1137448e-05,2.297616e-05,8.588435e-05,4.4087054e-05,2.514051e-05,9.621695e-05,2.5058662e-05
LINC00266-1,1.0433449e-07,0.0,3.7288663e-07,1.2100976e-07,2.1678154e-07,1.5595327e-07,0.0,0.0,0.0,2.3396301e-07
AC008993.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM138F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4F17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808235e-08
AC092192.1,0.0,0.0,0.0,0.0,1.0942474e-07,0.0,0.0,0.0,0.0,0.0
AC016588.2,2.674857e-06,9.346882e-06,3.1942418e-06,1.9276047e-06,3.0371143e-06,9.005076e-06,3.0215353e-06,0.0,6.9348503e-06,3.190026e-06
PLPP2,2.6709135e-06,6.6804273e-06,1.7359753e-06,5.3584804e-06,2.6195705e-06,3.1537074e-05,2.2990384e-06,8.259509e-06,8.115604e-06,0.00018109145
MIER2,5.5605738e-06,1.9070698e-05,5.436348e-06,6.030947e-06,1.7679416e-05,0.00010725104,8.675721e-06,5.859008e-06,7.4600066e-06,9.37222e-06
AC016588.1,1.3015749e-08,0.0,5.0549673e-08,0.0,0.0,1.5805702e-07,0.0,0.0,0.0,0.0
THEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872304e-07
AC010641.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD4C,6.3714396e-08,2.4556138e-07,0.0,7.293594e-08,0.0,8.988684e-06,0.0,0.0,0.0,4.7033527e-07
SHC2,2.4935832e-07,1.25942115e-05,1.529386e-07,4.0812893e-07,1.8666198e-07,3.230856e-05,2.944819e-07,0.0,1.559158e-05,3.2598434e-06
ODF3L2,2.0832776e-08,0.0,0.0,3.037963e-08,0.0,5.50818e-06,0.0,0.0,0.0,0.0
MADCAM1,1.4951464e-06,3.4343593e-06,2.0009743e-06,1.955607e-06,1.0623181e-06,7.901674e-05,1.7519179e-06,6.1127676e-06,3.1696645e-06,8.053038e-07
AC005775.1,4.7041436e-07,9.939437e-07,1.7547796e-07,2.5602296e-07,1.2530259e-07,7.914676e-07,2.4216274e-07,0.0,0.0,4.0783757e-08
TPGS1,6.896837e-05,0.00012892303,3.9931652e-05,9.7607495e-05,8.930503e-05,0.00012390142,7.1185976e-05,5.6964105e-05,0.00010861179,8.114046e-05
CDC34,1.0293051e-05,1.947915e-05,5.0855647e-06,1.8200426e-05,2.132064e-05,2.3454151e-05,2.1397385e-05,4.9900023e-06,4.106439e-06,4.2675194e-05
GZMM,0.00021907756,5.2989953e-06,8.82303e-06,1.8533228e-05,1.1725434e-05,6.1875444e-06,0.00019700665,1.0355641e-05,4.0670275e-06,3.4349923e-06
AC009005.1,1.410843e-06,4.4899372e-07,1.4317254e-06,1.452604e-06,8.112206e-06,2.093646e-06,1.4654061e-06,0.0,0.0,6.8230847e-06
BSG,0.00018723399,0.00053120253,0.000121449855,0.00041673786,0.00020779029,0.00033181545,0.00024258299,0.00018439755,0.00028538555,0.00038739358
HCN2,3.4957245e-07,5.693955e-07,2.6136257e-07,1.0705595e-06,0.0,0.0,0.0,1.4656778e-06,0.0,0.0
POLRMT,1.4928739e-05,1.6478372e-05,1.0696217e-05,1.3428611e-05,1.5101216e-05,1.6274556e-05,1.4036959e-05,8.401275e-06,2.2136479e-05,3.1939457e-05
AC004449.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF22,2.4179412e-06,2.3130904e-06,3.4213886e-06,2.8946845e-06,1.2713137e-06,2.8579955e-06,1.6723089e-06,0.0,7.2738426e-06,1.4629703e-06
RNF126,5.024078e-05,3.167632e-05,6.569308e-05,7.383919e-05,5.5654447e-05,4.445031e-05,4.9656275e-05,1.4902458e-05,1.9960065e-05,9.363589e-05
AC004156.1,2.7316003e-06,2.7411127e-07,1.5077219e-06,1.8379357e-06,1.6261989e-06,1.488357e-06,4.5071856e-06,2.9267055e-06,8.597332e-06,2.3731195e-06
FSTL3,1.3876204e-06,6.998102e-05,1.4926109e-06,2.2705397e-06,9.140944e-06,2.4071753e-06,1.3091438e-06,9.7971715e-06,0.00050933944,2.5766399e-06
PRSS57,8.336409e-08,0.0,7.6068595e-08,1.0853834e-07,4.5579912e-07,1.3192334e-07,4.9804366e-06,1.5080786e-05,0.0,0.0
PALM,2.0480954e-06,2.2112376e-05,2.3018438e-06,1.6636155e-06,1.9869094e-06,4.7884627e-05,3.146708e-06,7.087359e-06,2.1374848e-05,3.274562e-06
MISP,2.7418837e-06,1.4486552e-06,1.4192005e-06,4.1815483e-06,3.5277583e-06,1.7813982e-06,1.1097891e-06,6.4124206e-06,3.3941703e-06,0.00040895274
AC006273.1,1.6798954e-07,3.4788006e-06,2.3571093e-07,5.864114e-08,0.0,1.2952341e-06,6.597452e-07,1.5455389e-06,0.0,5.3223843e-08
LINC01836,2.0839701e-07,7.314614e-07,1.8230129e-07,4.477573e-08,9.633482e-08,2.8616691e-06,4.2521333e-07,0.0,0.0,1.8039736e-07
PTBP1,0.00012486066,0.000116900956,0.000114579634,8.861348e-05,0.00011593089,0.00014606252,0.00013396786,7.874681e-05,6.288638e-05,0.0001511465
PLPPR3,1.8902279e-08,0.0,0.0,4.595007e-08,1.2027323e-07,1.09982246e-07,0.0,0.0,0.0,0.0
AZU1,2.0197606e-07,0.0,4.001824e-07,9.093795e-08,2.1854062e-06,2.4920615e-07,0.0,0.0,0.0,3.3367048e-08
PRTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELANE,0.0,2.6357146e-05,0.0,2.6395787e-08,0.0,0.0,2.443792e-07,0.0,0.0,0.0
CFD,1.0211852e-05,0.00091285113,4.932406e-06,1.8860157e-05,0.00020795806,8.509215e-06,9.505068e-06,1.1689189e-05,1.9669094e-05,2.1774005e-05
MED16,2.2002852e-05,3.4704713e-05,2.2412965e-05,3.3071883e-05,2.3285796e-05,3.2568492e-05,1.8842235e-05,1.8863302e-05,1.0931162e-05,4.2031603e-05
R3HDM4,6.448461e-05,3.7441667e-05,7.529604e-05,3.388224e-05,4.2092284e-05,4.4230488e-05,2.914549e-05,2.4305566e-05,1.042863e-05,3.2257616e-05
KISS1R,1.4490827e-06,0.0,1.616667e-06,9.03332e-06,1.0054536e-06,0.0,2.8125964e-07,0.0,0.0,4.4059996e-07
ARID3A,9.166716e-06,1.9666966e-05,2.1847889e-05,6.107188e-05,3.3395114e-05,2.3636603e-05,1.1294817e-05,2.1207577e-05,1.43792295e-05,1.0890186e-05
AC005379.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR18,2.5253104e-05,5.5851626e-05,2.5098103e-05,3.993251e-05,4.0666484e-05,5.324307e-05,3.33101e-05,2.3333636e-05,8.0662685e-05,7.922758e-05
AC004528.1,1.9068412e-06,8.70053e-07,1.3266158e-06,1.6385175e-06,1.6212382e-06,1.3539405e-06,2.6643215e-06,2.394359e-06,3.2467015e-06,1.1915021e-06
GRIN3B,0.0,0.0,0.0,4.985782e-08,3.0822147e-07,0.0,0.0,0.0,0.0,0.0
TMEM259,3.627294e-05,5.6265253e-05,3.6033198e-05,6.200869e-05,4.6569505e-05,5.8809623e-05,3.8704402e-05,3.2847776e-05,4.1811232e-05,6.6613684e-05
AC004528.2,3.3911665e-08,0.0,0.0,2.585625e-08,1.2374169e-07,0.0,0.0,0.0,0.0,0.0
CNN2,0.00011233947,0.00019823607,0.00018189101,5.851561e-05,0.00018753811,4.3965272e-05,5.9951526e-05,2.9948087e-05,9.787328e-06,3.9944163e-05
ABCA7,1.6502938e-05,2.1480046e-06,9.518095e-06,1.2924442e-05,1.972626e-05,8.525323e-06,1.8790439e-05,2.0022138e-05,0.0,3.7456537e-06
ARHGAP45,0.000114097245,2.597766e-06,0.00010694301,4.4320263e-05,9.662722e-05,5.9043155e-06,8.808408e-05,1.814906e-05,7.1234576e-06,4.447125e-05
POLR2E,8.167045e-05,0.00013087585,9.28856e-05,9.513096e-05,0.00017363996,0.00012377476,8.683803e-05,6.163372e-05,9.017856e-05,0.00015517272
GPX4,0.000381261,0.00047896086,0.0004540822,0.0005225048,0.0007477623,0.00041280282,0.00036039719,0.00063029194,0.0006264495,0.000496512
SBNO2,7.692746e-06,9.739496e-06,6.551335e-06,6.6809894e-06,1.6819402e-05,2.3420587e-05,9.102709e-06,0.0,2.4564322e-06,1.3216355e-05
STK11,1.6488468e-05,3.158375e-05,1.1374496e-05,1.2963442e-05,2.6098764e-05,3.4983077e-05,1.8170409e-05,2.4556028e-05,1.0472941e-05,4.0130835e-05
CBARP,5.4054116e-08,3.1349912e-06,1.03730386e-07,8.741549e-08,8.7281956e-07,8.9292695e-07,3.842392e-07,0.0,3.0866215e-06,0.0
AC004221.1,1.9512292e-08,0.0,0.0,0.0,0.0,4.3502476e-07,0.0,0.0,0.0,0.0
ATP5F1D,0.00043847875,0.00045354836,0.00052336295,0.0006751253,0.0005411746,0.00041696697,0.00042424162,0.00043680705,0.00031489617,0.000849803
MIDN,4.6795012e-05,0.000100312616,0.000101695485,5.1581417e-05,0.00013106698,0.00022334952,6.709338e-05,8.555077e-05,4.904224e-05,0.00025767405
CIRBP,0.0008418267,0.000707918,0.0010307817,0.0012562689,0.0005320024,0.00055700645,0.0010820067,0.0011674736,0.00082851783,0.00033534318
CIRBP-AS1,1.05519746e-07,4.6253362e-07,1.8124997e-07,1.5725087e-07,2.9913053e-07,9.953815e-07,1.7672839e-07,0.0,0.0,6.450166e-07
C19orf24,0.00012757577,9.228054e-05,0.00012753869,0.00020094436,0.00013598104,0.00013062198,0.00010330253,7.8595345e-05,5.1226034e-05,0.00013506609
MUM1,2.9486488e-05,0.000104548395,6.36859e-05,3.4482735e-05,2.3565428e-05,6.31993e-05,7.161371e-05,6.334998e-05,9.543669e-05,3.6562044e-05
EFNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370821e-07
AC005330.1,0.0,0.0,1.06579705e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.3625396e-08
AC005329.2,4.2265746e-08,1.383257e-07,4.1766506e-07,0.0,0.0,3.8628403e-07,0.0,0.0,0.0,0.0
NDUFS7,0.00019111659,0.00019578352,0.00018941621,0.00028147374,0.0002789674,0.00022592646,0.00018546835,0.0001930431,0.00026150758,0.00044051293
AC005329.3,5.5403447e-08,0.0,9.364881e-08,6.763597e-08,0.0,0.0,0.0,0.0,0.0,0.0
AC005329.1,5.9720674e-07,3.6043843e-07,2.5831926e-07,6.7354506e-07,1.4101712e-06,1.1894633e-06,3.1961903e-07,0.0,0.0,2.876371e-06
GAMT,3.1545947e-05,4.892832e-05,2.6104733e-05,5.3397907e-05,2.0134725e-05,8.9883515e-06,3.322837e-05,2.6879066e-05,5.7865094e-05,1.9356705e-06
DAZAP1,5.1875024e-05,6.1059814e-05,4.6711557e-05,5.4641227e-05,7.741813e-05,7.702145e-05,5.7359837e-05,3.2948337e-05,3.768581e-05,0.00010247086
RPS15,0.0026230044,0.0015759431,0.0030490067,0.0024831104,0.0018931375,0.0014839043,0.0022805145,0.0030935437,0.0015103339,0.0015274346
AC027307.3,3.711212e-06,1.2697633e-06,2.9675036e-06,2.6184516e-06,1.9422548e-06,2.2062925e-06,3.8208177e-06,0.0,0.0,2.8027134e-06
APC2,4.5903474e-07,0.0,6.519897e-07,6.812899e-08,3.1597386e-07,0.0,8.035133e-07,0.0,1.707712e-05,1.7301376e-07
AC027307.2,2.972109e-06,3.8025755e-06,2.2724555e-06,1.1837665e-06,5.3644785e-06,4.1617322e-06,3.018493e-06,3.0744607e-06,1.6401042e-05,3.2861067e-06
C19orf25,8.1507496e-05,4.9774724e-05,9.0700654e-05,5.491008e-05,4.9371072e-05,5.762788e-05,8.1949394e-05,9.559921e-05,6.71124e-05,5.4310203e-05
PCSK4,5.597004e-07,9.238832e-07,3.5803004e-07,1.2939571e-06,1.495258e-06,6.001912e-07,1.0202851e-06,0.0,2.6612327e-06,3.3907443e-06
REEP6,6.5120344e-06,4.985604e-06,2.2621496e-06,7.1457916e-06,6.627348e-06,3.2205173e-06,8.996294e-06,7.14608e-06,1.1719694e-05,0.00023674777
ADAMTSL5,2.414291e-06,3.5613293e-06,0.0,3.7889336e-06,1.5651916e-07,5.07776e-07,3.1621877e-07,0.0,6.372584e-06,6.389595e-06
AC027307.1,4.1067108e-07,7.9476484e-07,0.0,7.8485425e-07,1.3751009e-07,1.6448658e-07,3.1621877e-07,0.0,6.7814285e-06,8.009242e-07
PLK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6337992e-08
MEX3D,9.423894e-07,1.0174691e-05,4.464214e-07,7.934069e-07,2.1011022e-06,9.466908e-06,0.0,0.0,8.1549e-06,1.3080985e-05
MBD3,1.0850831e-05,4.1799103e-05,9.173585e-06,1.2808336e-05,2.3256258e-05,3.5040488e-05,1.23034415e-05,1.9129238e-05,2.835714e-05,2.978408e-05
AC005943.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCR11,0.00042135196,0.0004237229,0.00028707535,0.00041443203,0.00047433245,0.00039755143,0.00039602755,0.00041146588,0.00037545004,0.00068247435
TCF3,9.031933e-06,1.37812385e-05,2.5596823e-05,4.956306e-05,1.2030814e-05,2.4508641e-05,7.989861e-06,4.8989e-06,1.4345232e-05,2.0093177e-05
AC005256.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9237184e-07
ONECUT3,1.9668357e-06,6.3390326e-07,1.4508972e-06,5.102692e-07,1.2047149e-06,2.1484366e-06,3.8563144e-06,3.00511e-06,0.0,1.7994365e-06
ATP8B3,2.1073845e-06,3.6739327e-06,7.6382213e-07,8.994969e-07,1.6476033e-06,3.8437875e-06,1.5525735e-06,0.0,0.0,4.4544208e-07
REXO1,1.6783339e-05,1.4066826e-05,1.5400148e-05,1.555257e-05,1.7005787e-05,2.581404e-05,1.7612792e-05,2.0748641e-05,1.7618268e-05,1.8175206e-05
AC012615.2,1.9978393e-07,2.5874573e-07,0.0,1.01761906e-07,3.0804404e-07,0.0,0.0,0.0,0.0,9.595243e-08
AC012615.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF16,4.024628e-06,1.1064489e-05,5.175651e-06,3.5388298e-06,7.454954e-06,1.325765e-05,7.344166e-06,3.837663e-06,8.357843e-06,3.1200532e-05
AC012615.4,3.89951e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5611178e-07
AC012615.1,2.5269856e-05,9.237037e-06,1.2402438e-05,8.553533e-06,8.453378e-06,1.8013397e-05,2.9580773e-05,2.8589589e-06,4.5234456e-06,6.1394485e-06
AC012615.5,2.074347e-07,0.0,2.732305e-07,0.0,0.0,0.0,8.169695e-07,0.0,0.0,1.5289095e-07
ABHD17A,6.3536674e-05,3.3879813e-05,3.7767048e-05,3.0802876e-05,4.1473857e-05,9.8990175e-05,8.110953e-05,2.1068892e-05,3.3892047e-05,4.5056084e-05
SCAMP4,2.8546707e-05,3.0117832e-05,2.7215228e-05,2.5165376e-05,4.045987e-05,3.4319095e-05,3.001731e-05,1.3934051e-05,2.7728393e-05,3.3473225e-05
ADAT3,2.2663532e-06,2.2052882e-06,1.3714349e-06,1.4071531e-06,2.0717143e-06,2.9730948e-06,7.306905e-07,0.0,0.0,6.1546225e-06
CSNK1G2,2.9354693e-05,1.539241e-05,2.8589086e-05,1.5405887e-05,3.0915544e-05,2.7204485e-05,3.8153932e-05,2.0959078e-05,8.547282e-06,3.194856e-05
CSNK1G2-AS1,2.7252815e-07,0.0,1.9526985e-07,3.8848253e-08,2.763709e-07,0.0,0.0,0.0,0.0,0.0
BTBD2,7.7057875e-06,3.4268778e-05,9.348471e-06,7.3905885e-06,8.906753e-06,2.6263839e-05,9.99706e-06,1.2565016e-05,2.8828093e-05,2.6815145e-05
MKNK2,3.490396e-05,5.3612534e-05,6.298673e-05,6.956535e-05,7.821655e-05,0.00010606067,5.2792086e-05,1.9567255e-05,6.9186855e-05,9.532702e-05
MOB3A,2.8981633e-05,2.954742e-05,6.4126674e-05,4.7012916e-05,0.00010090517,4.0874987e-05,0.000101409474,4.9139693e-05,4.0765986e-05,1.5766813e-05
IZUMO4,1.0209093e-05,4.2606785e-06,1.2324545e-05,1.7933315e-05,1.3940099e-05,2.9530786e-06,4.034346e-05,3.228616e-06,3.5646115e-06,4.210633e-06
AP3D1,3.7352802e-05,4.9425205e-05,2.6819978e-05,6.0426806e-05,6.509019e-05,5.2515235e-05,6.488174e-05,2.3876499e-05,3.0482568e-05,6.666682e-05
DOT1L,6.9250086e-06,1.4395363e-05,1.3761607e-05,9.784152e-06,2.0407408e-05,1.1721372e-05,1.483449e-05,1.5736925e-05,6.871639e-06,2.1129223e-05
AC004490.1,3.867855e-06,4.323178e-06,2.374366e-06,1.3199484e-06,1.2278762e-06,3.3984381e-06,2.5244408e-06,0.0,0.0,9.947471e-07
PLEKHJ1,7.534135e-05,6.0023303e-05,0.0001591458,8.490136e-05,7.048592e-05,4.9771857e-05,7.256638e-05,3.1946387e-05,7.173799e-05,0.00025175244
SF3A2,3.5672805e-05,3.803222e-05,3.1966276e-05,2.4755205e-05,2.6303453e-05,4.3180033e-05,2.7929804e-05,1.813928e-05,3.03912e-05,3.6907233e-05
AMH,3.1905913e-07,1.4371738e-06,4.627791e-07,4.647698e-07,1.4431107e-07,1.0345195e-06,9.849942e-07,0.0,3.990162e-06,2.0096682e-06
JSRP1,5.230687e-06,2.3095236e-06,5.9340236e-06,0.00029124133,4.2135525e-06,3.4290915e-06,4.2365687e-06,5.132943e-06,0.0,3.172725e-06
OAZ1,0.00093403616,0.00071323523,0.0014222981,0.0013674137,0.0012660121,0.0005772069,0.00093759515,0.0010499896,0.0008605262,0.00076860975
AC005258.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAK3,2.193143e-07,4.7470172e-07,5.7049454e-07,3.6167074e-07,5.47961e-06,3.430631e-07,3.6270726e-06,5.6831636e-06,0.0,4.2002563e-07
LINGO3,1.7819931e-06,0.0,6.379473e-06,3.0609834e-07,3.4597917e-06,0.0,6.8267996e-06,1.8154476e-06,0.0,3.0787564e-07
LSM7,0.00022874466,0.00023888347,0.00054953736,0.00024281435,0.00025826946,0.00021758585,0.00021760317,0.00021029435,0.00023399843,0.00035350167
SPPL2B,1.6918293e-05,2.5339257e-05,4.71623e-05,2.5711288e-05,1.473297e-05,2.897405e-05,2.2819215e-05,1.0591107e-05,3.8768347e-05,5.8265072e-05
TMPRSS9,3.844983e-08,0.0,0.0,2.6149124e-08,0.0,0.0,0.0,0.0,0.0,3.4389846e-08
TIMM13,8.5131025e-05,0.00020151291,0.0001239283,0.00013493153,0.00019649397,0.00018303897,0.00013186074,0.00012802638,0.00019906976,0.00039344683
LMNB2,1.0588756e-05,2.2829365e-05,7.994893e-06,8.6299315e-06,1.8759822e-05,2.0288448e-05,1.264176e-05,6.2157314e-06,1.2095279e-05,2.8215993e-05
LINC01775,1.18605406e-07,0.0,2.8675741e-08,1.0218538e-08,0.0,0.0,0.0,0.0,0.0,1.4266428e-07
GADD45B,0.00021984303,0.0004275409,0.0002197198,0.00034238814,0.00049996644,0.00043443055,0.00037117372,0.000798719,0.00019600408,0.00018535393
GNG7,8.958897e-06,2.5662035e-05,0.00022578462,0.0004471551,5.1275263e-05,2.7905777e-05,1.194458e-05,5.1179504e-05,3.4993463e-05,4.444812e-06
AC092068.1,2.9688048e-08,0.0,1.7067956e-06,8.20405e-07,6.24319e-07,0.0,0.0,0.0,0.0,1.4186708e-07
DIRAS1,1.4957065e-07,2.4880808e-06,7.402283e-06,4.0799123e-06,4.0047743e-07,2.935732e-07,2.5921142e-07,0.0,0.0,1.1977164e-07
AC006538.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A3,2.5172241e-05,6.4952e-05,8.4713785e-05,5.8047073e-05,5.6960715e-05,4.8469054e-05,2.8941366e-05,2.3776629e-05,7.4954936e-05,4.465684e-05
SGTA,1.9680807e-05,4.10144e-05,2.438406e-05,3.4849432e-05,3.9167648e-05,4.603017e-05,2.8684224e-05,2.816602e-05,3.5761954e-05,5.4549753e-05
THOP1,9.36937e-06,1.8241999e-05,1.1817581e-05,1.8461133e-05,1.6535187e-05,1.5080658e-05,1.2952234e-05,7.8304065e-06,1.9775918e-05,0.00010652193
ZNF554,3.8960566e-06,4.8401002e-06,2.6570515e-06,2.8187112e-06,2.9728308e-06,6.2752124e-06,6.2768095e-06,1.1054048e-05,1.0634344e-05,4.8536976e-06
ZNF555,3.481359e-06,4.801365e-06,3.2170494e-06,5.9102586e-06,4.12071e-06,6.3768025e-06,2.3395326e-06,2.8799707e-06,1.1920486e-05,1.9132556e-06
AC006130.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF556,1.6915796e-05,8.549901e-06,6.6016937e-06,6.4678766e-06,6.1324554e-06,8.578215e-06,1.2431795e-05,1.4494548e-05,2.4396417e-05,4.999951e-06
ZNF57,1.0774479e-06,1.2740228e-06,1.1220823e-06,6.9132506e-07,1.258182e-06,3.5255634e-06,2.0511102e-06,0.0,0.0,1.4934479e-05
AC119403.1,9.9685806e-08,4.6598737e-07,4.3321103e-07,0.0,5.349862e-07,2.1705348e-06,3.7104374e-07,0.0,4.1937583e-06,2.6086687e-07
ZNF77,1.8428699e-06,3.749305e-06,1.7927861e-06,1.0918442e-06,2.6293849e-06,7.166945e-06,3.1790698e-06,4.747931e-06,2.7328908e-06,4.6865734e-06
TLE6,1.984842e-07,2.424554e-06,5.9141405e-07,2.9264509e-06,9.518129e-07,1.7683305e-06,3.415174e-07,0.0,0.0,1.2193345e-06
TLE2,7.8293925e-07,1.9538227e-05,4.3846873e-07,3.718541e-07,4.2340665e-07,2.588421e-05,0.0,0.0,3.1715786e-06,1.6021873e-05
AES,0.00024171807,0.00023004001,0.00015312452,0.00010270798,0.00011580961,0.00024568549,0.00017186807,6.853755e-05,0.00022379916,0.00014390834
AC005944.1,1.6703547e-06,8.749653e-07,6.530684e-07,6.224389e-07,1.0081995e-06,3.0147205e-06,3.0629667e-07,0.0,0.0,8.5549254e-07
GNA11,1.1774754e-06,6.17821e-05,1.7874899e-06,3.049893e-06,3.245041e-06,5.8547103e-05,2.7593226e-06,1.15077355e-05,4.8913313e-05,0.00016399649
AC005262.2,0.0,0.0,0.0,0.0,8.191421e-08,0.0,0.0,0.0,0.0,0.0
KF456478.1,1.289609e-07,4.785077e-07,0.0,0.0,2.6153674e-07,0.0,0.0,0.0,0.0,3.0698476e-07
GNA15,3.5571335e-05,1.8140162e-06,2.0725404e-06,4.662055e-06,9.3910014e-05,4.8886113e-06,5.508461e-05,0.00010452862,0.0,3.132248e-06
AC005264.1,1.5142111e-06,0.0,1.9036757e-07,0.0,1.923175e-06,1.03277e-06,4.5179518e-06,8.022419e-06,0.0,6.9465905e-08
S1PR4,5.956868e-05,1.6085447e-06,7.3525414e-05,3.398309e-05,2.4877541e-05,1.4131415e-05,3.260573e-05,5.2470978e-06,3.2569494e-06,6.615737e-07
NCLN,1.6457252e-05,3.752765e-05,1.4692198e-05,7.652277e-05,2.6023163e-05,2.4617233e-05,2.3994722e-05,8.610028e-06,2.276847e-05,7.1127404e-05
CELF5,1.962e-06,7.160936e-07,1.7441735e-06,2.3781772e-06,2.0309217e-06,4.624319e-06,2.6520272e-06,3.4168459e-06,0.0,2.8403942e-06
AC010649.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,2.8139524e-05,0.0002685705,1.7783686e-05,2.1051828e-05,6.253278e-05,0.00016631995,3.0809006e-05,2.5247171e-05,0.00021095616,5.9919854e-05
SMIM24,4.172887e-06,3.8110365e-06,2.5924157e-06,6.5254585e-06,3.6000827e-06,1.3931855e-06,1.7128265e-05,6.651192e-06,0.0,0.0006185211
DOHH,1.7656661e-05,2.1287064e-05,2.6835336e-05,2.4382203e-05,1.8133298e-05,2.6323878e-05,2.3979646e-05,3.7056773e-06,3.5703866e-05,2.6486787e-05
FZR1,1.6498232e-05,2.0578504e-05,1.6123506e-05,1.5623458e-05,1.3663949e-05,2.152607e-05,2.324701e-05,3.4405457e-05,1.9198911e-05,2.5070838e-05
MFSD12,1.3852968e-05,3.098926e-05,1.40196225e-05,3.1697757e-05,5.708278e-05,2.6901052e-05,1.0865969e-05,2.7566982e-06,3.608075e-05,3.301897e-05
C19orf71,3.1983194e-07,3.5538514e-07,9.3050716e-08,2.7329287e-08,0.0,0.0,3.5567285e-07,4.554314e-06,0.0,4.3865182e-07
AC005786.3,1.3268166e-07,0.0,0.0,4.0008578e-07,8.8306086e-07,0.0,0.0,0.0,3.62706e-06,2.7497168e-07
AC005786.2,2.0338342e-07,8.583582e-07,9.857218e-08,7.117053e-07,9.914878e-07,2.283919e-07,2.6389134e-07,0.0,0.0,1.4639186e-07
HMG20B,3.5083714e-05,8.9150875e-05,3.3683966e-05,5.943621e-05,5.9713875e-05,8.60273e-05,4.76029e-05,2.8205679e-05,0.0001320807,0.00010866373
GIPC3,3.9486696e-07,7.4691593e-06,4.2825124e-07,3.971883e-07,0.0,2.1661182e-05,0.0,0.0,0.0,4.655469e-08
TBXA2R,7.073132e-07,1.7444154e-05,2.929528e-06,5.818194e-07,4.0593366e-07,4.9429014e-05,6.866995e-08,0.0,2.8350178e-06,6.113861e-08
CACTIN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACTIN,3.2388887e-06,5.2102628e-06,2.4420185e-06,3.9411134e-06,3.7150296e-06,1.0540013e-05,4.608618e-06,3.1439342e-06,3.346676e-06,6.3025673e-06
